sentence,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,subjectivity
Não recomendo!!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Acomodações ruins, com mal cheiro, e sujas.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Apesar do bom café da manha e dos bons recepcionistas, as camareiras sao ruins também.",0.0105882352941176,0.18,0.0121764705882352,0.207,0.0147647058823529,0.251,0.0108823529411764,0.185,-0.0048235294117647,-0.082,0.0
Além disso a internet nao funcionava.,-0.007,-0.049,0.0,0.0,0.0,0.0,-0.0045714285714285,-0.032,-0.0067142857142857,-0.047,0.0
A única coisa que ainda passa é o café da manhã mediano.,-0.0313076923076923,-0.407,-0.0312307692307692,-0.406,0.0798461538461538,1.038,0.0206923076923076,0.2689999999999999,-0.0692307692307692,-0.8999999999999999,1.0
Os quartos são antigos e pequenos e o banheiro é de fazer você rir .. pois no mesmo espaço que vc toma banho pode fazer as necessidade fisiológicas simultaneas.,0.0598999999999999,1.797,-0.0085666666666666,-0.2570000000000001,0.0655333333333333,1.966,0.0493666666666666,1.481,0.0286666666666666,0.8600000000000001,1.0
Imagine a cena senta-se no vaso sanitário e abre o chuveiro e está tudo certo toma banho sentado.,0.0240526315789473,0.4569999999999999,0.0083684210526315,0.1589999999999999,0.0033157894736842,0.063,0.0108947368421052,0.207,-0.0037894736842105,-0.072,0.0
kkkk Parece piada mas é sério,0.1171666666666666,0.703,-0.1435,-0.861,0.1053333333333333,0.632,0.122,0.732,0.0,0.0,0.0
"O atendimento foi muito bom, a localização é no centro, e o custo é barato.",0.0603333333333333,1.086,-0.0022777777777777,-0.0409999999999999,0.0444444444444444,0.8,0.059,1.062,0.0312777777777777,0.5630000000000001,1.0
"Porém não tem conforto, bem apertado e como os comentário que verifiquei o chuveiro em alguns quartos fica em cima do vaso sanitário.",-0.0256799999999999,-0.6419999999999999,0.0156399999999999,0.3909999999999999,0.00964,0.2410000000000001,-0.0096,-0.2400000000000001,0.01624,0.4060000000000001,1.0
"O hotel é bem ruim, os quartos são muito apertados e o banheiro mais ainda.",-0.041235294117647,-0.701,0.0621764705882352,1.057,0.0268823529411764,0.4570000000000001,-0.0111764705882352,-0.19,-0.0150588235294117,-0.2559999999999999,1.0
O hotel tinha um cheiro forte.,-0.0845714285714285,-0.592,0.0302857142857142,0.212,-0.1332857142857142,-0.933,-0.0629999999999999,-0.4409999999999999,0.0012857142857142,0.009,1.0
"Fica bem no centro, mas não achei a localização boa, por não ter nenhum restaurante por perto, além de a região parecer bem perigosa.",0.0935357142857142,2.619,0.0867857142857142,2.43,0.1303928571428571,3.651,0.1237857142857142,3.466,-0.0073928571428571,-0.207,1.0
"O café da manhã tinha muitas opções, mas não havia muitas mesas, dada a quantidade de quartos.",0.07965,1.593,-0.12175,-2.435,0.13125,2.625,0.1164,2.3280000000000003,-0.0041,-0.082,1.0
Não recomendo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hotel simples, quarto beeem pequeno, banheiro idem (com chuveiro quase em cima do vaso sanitário, sem box), limpo, ar condicionado split, ótimo pra quem precisa dar voltas no centro de POA, e dormir.",0.0207209302325581,0.891,-0.0123953488372092,-0.5329999999999998,0.027813953488372,1.196,0.0268837209302325,1.156,0.0245581395348837,1.056,1.0
"Cama bem macia, quarto bem silencioso.",0.1875,1.5,0.245,1.96,0.23,1.84,0.22075,1.766,0.0,0.0,1.0
Sem frescura.,0.039,0.1169999999999999,-0.1959999999999999,-0.588,0.0046666666666666,0.014,0.015,0.045,0.1946666666666666,0.584,0.0
Obs:.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Diária individual R$ 100,00.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"O hotel Scala fica bem no centro de Porto Alegre.É um hotel antigo e razoável nos quartos, banheiro e no café da manhã.É prático por estar bem no centrão, pois pode andar a pé pela região.Na época que fiquei hospedada, estava com bastante hóspedes.",0.0467222222222222,2.523,0.0323518518518518,1.7470000000000003,0.0564814814814814,3.0500000000000003,0.0617222222222222,3.333,-0.0082962962962962,-0.4479999999999999,1.0
"Após procurar no Google e Google Maps uma opção de hospedagem em Porto Alegre, tive uma surpresa negativa ao chegar no hotel.",0.0325,0.78,-0.0913333333333333,-2.192,0.0455416666666666,1.093,0.0590416666666666,1.4169999999999998,0.0244999999999999,0.588,1.0
"O mesmo está localizado bem no centro de uma intensa movimentação comercial, diante de ladeiras e ruas estreitas e com mão única, o que dificulta o percusso de Táxis.",0.0891874999999999,2.854,-0.0495624999999999,-1.586,0.1088437499999999,3.483,0.1094375,3.502,-0.00196875,-0.063,0.0
"Durante a noite, os funcionários recomendam não circularmos pela pela região, por ser perigoso.",0.0022941176470588,0.039,-0.002,-0.034,-0.0032941176470588,-0.0559999999999999,-0.0011764705882352,-0.0199999999999999,-0.0043529411764705,-0.074,1.0
Há uma boate nas proximidades e vários frequentadores estranhos.,-0.0665,-0.665,0.0,0.0,-0.0562,-0.562,-0.0718999999999999,-0.719,0.0931,0.931,0.0
As portas do hotel permanecem fechadas sempre.,-0.015625,-0.125,0.0,0.0,-0.009375,-0.075,-0.00875,-0.07,0.001125,0.009,1.0
"A localização e custo-benefício é ótimo para quem tem negócios e demandas naquela região, mas com certeza não voltarei a me hospedar neste hotel.",0.0343076923076923,0.8920000000000001,0.0161153846153846,0.419,0.0274230769230769,0.7130000000000001,0.0423461538461538,1.101,0.0007307692307692,0.019,1.0
"Café da manhã razoável, boa localização e bom atendimento.No quarto em que fiquei tinha até uma pequena cozinha com pia, microondas e frigobar, gostei muito do quarto, era um quarto quádruplo com uma parede no meio separando dois ambientes, cada um com 2 camas.",0.0072115384615384,0.3750000000000001,-0.0602307692307692,-3.132,-0.0031923076923076,-0.1659999999999997,0.0201730769230769,1.0490000000000004,0.0042692307692307,0.222,1.0
"Eu e minha colega reservamos um quarto duplo, por telefone, com um mês de antecedência, para fazer um curso em Poa.",-0.09016,-2.254,-0.03372,-0.843,-0.084,-2.1,-0.0563599999999999,-1.4089999999999998,0.03656,0.914,1.0
"Quando chegamos ao hotel, perto das 22:00, fomos informadas de que a reserva não estava confirmada!Então nos arrumaram um quarto com somente uma cama de casal, e não havia ninguém da manutenção ou alguém com vontade para colocar uma cama extra no quarto.",0.0177872340425531,0.8360000000000001,-0.0274468085106382,-1.2899999999999996,0.0366595744680851,1.723,0.0349148936170212,1.641,0.0161914893617021,0.7610000000000001,1.0
"Resultado: tivemos que aceitar, pois não havia como procurar outro hotel aquela hora.",0.0067499999999999,0.1079999999999999,0.0580625,0.929,-0.1101875,-1.763,-0.0484375,-0.7750000000000001,0.0999374999999999,1.5989999999999998,1.0
"O hotel é em um prédio muito antigo e necessita de reforma urgentes, o teto parecia que ia cair na nossa cabeça.",-0.0355416666666666,-0.8530000000000002,-0.032,-0.768,-0.037375,-0.8969999999999999,-0.0171249999999999,-0.4109999999999999,0.0209166666666666,0.502,1.0
"No outro dia nos mudaram de quarto, e é claro que nós mesmas que tivemos que fazer esta mudança, então o problema foi outro, não conseguimos tomar banho direito, pois só havia uma regulagem no chuveiro: quente, num dia quente!",0.1029148936170212,4.837,0.0139787234042553,0.6570000000000001,0.105531914893617,4.959999999999999,0.1179574468085106,5.5440000000000005,0.0144255319148936,0.678,1.0
As condições deste banheiro eram piores do que o primeiro.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Solicitamos falar com a gerente, mais de cinco vezes.",0.0637272727272727,0.7010000000000001,-0.0785454545454545,-0.864,0.069,0.759,0.0747272727272727,0.8220000000000001,-0.007,-0.077,1.0
"No entanto, não fomos atendidas!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Allém de tudo isso, é claro, há o barulho da rua, dia e noite, insuportável!!",0.1097619047619047,2.305,-0.0999047619047619,-2.098,0.1257142857142857,2.64,0.1169047619047619,2.455,0.0002380952380952,0.0049999999999999,0.0
"O hotel é pessimo, tanto em atendimento quanto em acomodações.",0.0535833333333333,0.643,-0.0794166666666666,-0.953,0.0449166666666666,0.539,0.059,0.708,0.0007499999999999,0.009,1.0
Não recomendo a ninguém!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hotel para pernoite, quartos antigos porém a limpeza é boa.",-0.0175,-0.21,0.0060833333333333,0.073,-0.0062499999999999,-0.075,-0.0085,-0.102,-0.0061666666666666,-0.074,1.0
Muito bem localizado no centro de Porto alegre.,0.1136666666666666,1.023,0.0834444444444444,0.7510000000000001,0.2112222222222222,1.901,0.1772222222222222,1.5949999999999998,0.0446666666666666,0.4020000000000001,0.0
"Café da manhã é humlide, não espere muito Me hospedei só para um pernoite, não permaneci muito tempo por isso tenho pouco a dizer dos serviços e do atendimento.",-0.0309999999999999,-0.9919999999999998,-0.0383437499999999,-1.227,-0.01190625,-0.381,-0.0051249999999999,-0.1639999999999998,0.02875,0.92,1.0
Check in foi eficiente e o preço é justo pela qualidade que oferecem.,0.1452857142857142,2.034,-0.0497857142857142,-0.697,0.1161428571428571,1.626,0.1148571428571428,1.608,0.003,0.042,1.0
"Acomodações modestas ,mas boas ,local limpo,com bom atendimento,localizado na região central,prx.",0.0577,1.154,-0.0314,-0.6279999999999999,0.0403,0.806,0.0515,1.03,-0.00385,-0.077,1.0
"à rodoviária,terminais de ônibus e trens urbanos e ao mercado central,um bom café da manhã e um preço modesto.",0.0207916666666666,0.4990000000000001,-0.0097916666666666,-0.2349999999999999,0.0628333333333333,1.5079999999999996,0.0701666666666666,1.684,-0.0006666666666666,-0.016,1.0
Na verdade fiz uma reserva para esse hotel para dormir apenas uma noite quando voltava de Gramado.,0.1136111111111111,2.045,-0.0822222222222222,-1.48,0.1288333333333333,2.319,0.1068888888888888,1.924,0.004,0.072,1.0
Eu e minha irmã quando lá chegamos ficamos assustadas quando entramos no hotel.,-0.0089285714285714,-0.125,0.0,0.0,0.0565714285714285,0.792,0.0156428571428571,0.2189999999999999,0.0006428571428571,0.009,1.0
Ao vivo o hotel não é nada do que mostra as fotos do site Booking.,-0.0578749999999999,-0.926,0.00825,0.132,-0.0411875,-0.659,-0.052125,-0.834,0.0581249999999999,0.93,1.0
"Sujo, velho, mal tratado.",-0.0228571428571428,-0.16,-0.0985714285714285,-0.6900000000000001,0.0877142857142857,0.6140000000000001,0.0095714285714285,0.067,0.1347142857142857,0.943,0.0
"Camas velhas, colchoes velhos.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Um sofá na recepção tao sujo não vi igual na vida.,-0.0553333333333333,-0.6639999999999999,0.0262499999999999,0.3149999999999999,0.07425,0.891,0.02875,0.3450000000000002,0.0785833333333333,0.943,1.0
Mesmo com uma diária barata poderia ser pelo menos limpo.,0.028,0.308,0.0101818181818181,0.1119999999999999,0.0,0.0,0.0166363636363636,0.183,-0.0066363636363636,-0.073,0.0
Quando entramos no hotel decidimos nos mudar para outro.,0.0128,0.128,0.0929,0.929,-0.1003,-1.003,-0.0211999999999999,-0.2119999999999999,0.0691,0.6910000000000001,1.0
Não ficamos hospedados.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apesar da simpatia dos recepcionistas não tivemos como ficar.,0.051,0.51,0.0715,0.715,-0.0148999999999999,-0.1489999999999999,-0.0149999999999999,-0.1499999999999999,-0.1528,-1.528,0.0
E não aconselho a ninguém se hospedar nesse hotel.,-0.0125,-0.125,0.0,0.0,-0.0075,-0.075,-0.007,-0.07,0.0009,0.009,1.0
Fiquei com medo de ficar la.,0.0738571428571428,0.517,-0.1389999999999999,-0.973,0.0191428571428571,0.134,-0.0175714285714285,-0.1229999999999999,-0.2851428571428571,-1.996,0.0
"Os quartos são pequenos, o local para guardar roupas é ruim, o café-da-manhã até que é bom, e não tem acesso wi-fi para os hóspedes.",0.0592758620689655,1.719,-0.0443793103448275,-1.287,0.066103448275862,1.917,0.0614137931034482,1.781,-0.0038620689655172,-0.112,1.0
"Uma coisa boa é que fica no centro próximo a bares, hotéis, shoppings, e perto do aeroporto também a 10km de distância.",0.0016296296296296,0.044,-0.026074074074074,-0.704,0.0085185185185185,0.2299999999999999,0.0185925925925925,0.502,0.0003703703703703,0.01,1.0
"Apesar de não ter muito direito de reclamar pelo hotel ser barato, mas é importante deixar minha manifestação.",0.09435,1.887,-0.1296999999999999,-2.594,0.1574,3.148,0.1321,2.642,0.06465,1.293,1.0
O elevador da morte que dá uns trancos quase parando.,0.0239090909090909,0.263,0.065090909090909,0.716,0.0557272727272727,0.613,0.0374545454545454,0.412,-0.0326363636363636,-0.359,0.0
"Hotel de faixada, ou seja, linda faixada e entrada, porém os apartamentos são muito ruins.",0.034578947368421,0.657,-0.0117368421052631,-0.2229999999999999,0.0271052631578947,0.5150000000000001,0.0299999999999999,0.5699999999999998,0.069578947368421,1.322,1.0
"Na época que fui a Porto alegre estava muito quente e não tinha ar condicionado, somente um ventilador que fazia o calor se espalhar.",-0.0620384615384615,-1.613,0.0324615384615384,0.844,-0.0193076923076923,-0.5020000000000001,-0.0267692307692307,-0.6959999999999998,0.0825384615384615,2.146,0.0
Internet lenta.,-0.0163333333333333,-0.049,0.0,0.0,0.0,0.0,-0.0106666666666666,-0.032,-0.0156666666666666,-0.047,0.0
Mas no geral o preço é bom.,0.00725,0.058,0.0205,0.164,0.0,0.0,0.00925,0.074,0.0,0.0,1.0
"Estive por 2 vezes no Real Palace, e para o que fui fazer na cidade o hotel serviu bem.",0.0614761904761904,1.291,0.0665714285714285,1.398,0.0402857142857142,0.8460000000000001,0.0540952380952381,1.136,-0.0051904761904761,-0.109,1.0
"Fica bem localizado, no centro da cidade, o que é bom para quem vai resolver coisas por perto, mas ruim por ser uma área bagunçada como todo bom centro de cidade brasileira.O hotel é um pouco velho, com quartos um pouco mal cuidados, mas nada que atrapalhe tanto.",0.0242142857142857,1.356,0.0125714285714285,0.7040000000000002,-0.0031428571428571,-0.1760000000000001,0.0251071428571428,1.4060000000000006,0.0173392857142857,0.971,1.0
"O café da manhã é até bom, e do atendimento também não tenho do que reclamar.",0.0385555555555555,0.6940000000000002,-0.1328888888888889,-2.392,0.1382777777777777,2.489,0.0916111111111111,1.649,0.0486666666666666,0.876,1.0
"Se confundiram com as reservas que fizemos através do booking, mas logo arrumaram outro quarto.",0.0541764705882353,0.921,0.0595882352941176,1.013,0.0,0.0,0.0379411764705882,0.645,0.0,0.0,1.0
Adorei a estadia.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Porto Alegre foi sensacional.,0.0558,0.279,0.1207999999999999,0.604,0.1377999999999999,0.689,0.0866,0.433,-0.0322,-0.161,0.0
Os recepcionistas ajudaram muito.,-0.1536,-0.768,0.0,0.0,-0.1182,-0.591,-0.1274,-0.637,0.1106,0.553,0.0
Local ideal para quem vai resolver assuntos ou mesmo para turistas.,0.1465,1.758,0.1261666666666666,1.5140000000000002,0.016,0.192,0.08925,1.071,-0.021,-0.252,1.0
A localização achei muito boa... bem localizado no centro comercial da cidade... pode fazer umas comprinhas e encontrar produtos bem em conta além de ir andando para o evento.. possui restaurante próximo e a estrutura física do hotel está em reforma... os funcionários bem receptivos.... o elevador funcionando normalmente.,0.0816363636363636,4.49,0.017890909090909,0.9840000000000002,0.0697818181818181,3.838,0.0847272727272727,4.66,0.0079090909090909,0.435,1.0
"O atendimento é razoável, achei a estrutura um pouco ruim (as fotos do site enganam) e o ar condicionado quente não funcionava.",0.0331538461538461,0.862,-0.0304230769230769,-0.7909999999999999,0.0573461538461538,1.491,0.0671153846153846,1.745,-0.0081153846153846,-0.211,1.0
"Quanta ao serviço de lavanderia, achei meio desorganizado, pegaram minha toalha por engano para lavar, alegaram não ter como encontrá-la e me ofereceram uma do hotel... Pontos positivos: bem localizado, ótimo café da manhã, água quente no chuveiro (na pia, não), wi-fi no quarto e dava pra usar o telefone pra pedir delivery, sem pagar uma taxa muito cara.",-0.0057916666666666,-0.4169999999999997,0.0106249999999999,0.7649999999999998,0.0120416666666666,0.8670000000000003,0.0126666666666666,0.9120000000000004,0.0279305555555555,2.011,1.0
"Bem localizado no centro da cidade baixa, proximo de supermercado, shopping e lojas... Apesar da estrutura estar em obras, ofereceu bom atendimento.. possui ponto de taxi próximo e a estrutura física do hotel está em reforma.... só não tinha elevador, pois está em manutenção.",0.0828653846153846,4.309000000000001,-0.002326923076923,-0.1209999999999996,0.0622692307692307,3.238,0.0806923076923076,4.196,-0.009326923076923,-0.4849999999999999,1.0
"apesar dos contra tempos, apresenta custo beneficio ótimo.. .",-0.0106363636363636,-0.117,0.007090909090909,0.078,-0.0191818181818181,-0.211,-0.012,-0.132,-0.0132727272727272,-0.146,0.0
"O valor da diária é bem barato, logo é ideal para quem precisa se hospedar com uma verba muito curta.",0.0526363636363636,1.158,0.1217727272727272,2.6790000000000003,0.0514545454545454,1.132,0.0534545454545454,1.1759999999999995,-0.0151818181818181,-0.3339999999999999,0.0
Minha experiência no hotel foi muio ruim.,0.105375,0.843,0.100125,0.801,0.115,0.92,0.106375,0.851,0.001125,0.009,1.0
"Além da péssima infraestrutura que inclui banheiro sem box ou cortina, fios expostos, móveis corroídos por cupim, roupa de cama manchada e por aí vai.... O quarto também estava sujo e tinha baratinhas.",-0.0407894736842105,-1.5499999999999998,-0.0236842105263157,-0.9,-0.0221842105263157,-0.8430000000000001,-0.0337368421052631,-1.282,0.0656842105263157,2.496,1.0
O recepcionista foi arrogante ao ouvir minhas reclamações.,-0.0962222222222222,-0.8660000000000001,-0.0138888888888888,-0.125,0.0156666666666666,0.141,-0.0512222222222222,-0.461,0.0731111111111111,0.6579999999999999,0.0
Não recomendo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Preço bom, boa localização....hotel em obras...funcionarios atenciosos...estrutura de manutenção precaria....tivemos problemas com chuveiro, falta de telefone em um dos quartos ear condicionado quebrado,.........",0.0075428571428571,0.264,-0.0704857142857142,-2.467,0.0027714285714285,0.0969999999999998,0.0171428571428571,0.5999999999999998,0.0027142857142857,0.095,1.0
a localização achei muito boa... bem localizado no centro comercial da cidade... pode fazer umas comprinhas e encontrar produtos bem em conta além de ir andando para o evento.. possui restaurante próximo e a estrutura física do hotel está em reforma... os funcionários bem receptivos.... só não tinha elevador.,0.0816363636363636,4.49,0.017890909090909,0.9840000000000002,0.0697818181818181,3.838,0.0847272727272727,4.66,0.0079090909090909,0.435,1.0
estava em manutenção....,0.04325,0.173,0.04325,0.173,0.0,0.0,0.02,0.08,-0.0265,-0.106,0.0
"Se você precisa de um lugar perto da rodoviária, para passar pouquíssimo tempo, ainda assim eu indicaria outro hotel.",-0.0049999999999999,-0.1099999999999998,-0.002090909090909,-0.0459999999999999,-0.0040454545454545,-0.089,0.0147272727272727,0.324,-0.0328181818181818,-0.722,1.0
"Óbvio que eu não esperava um 5 estrelas (pelo site e pelo preço da tarifa dá pra saber), mas mesmo assim achei que a estrutura seria melhor e que seria mais limpo.Quarto antigo, banheiro péssimo.",-0.0084761904761904,-0.3559999999999998,0.027047619047619,1.136,-0.0367619047619047,-1.5439999999999998,-0.023047619047619,-0.968,-0.0510238095238095,-2.143,1.0
Eu acho que os únicos pontos positivos foram a proximidade com a rodoviária e um bom atendimento na recepção.,0.0159,0.318,-0.01415,-0.283,0.01815,0.363,0.03465,0.6930000000000002,-0.0113,-0.226,1.0
"Primeiro ponto: A localização é muito boa, facilitando o acesso aos demais pontos da cidade Segundo ponto: A receptividade por parte dos funcionários também é boa Terceiro ponto: A estrutura do prédio é consideravelmente boa, um ponto negativo é em relação ao prédio ao lado, pois o mesmo transfere um mal cheiro no corredor para acesso aos quartos Quarto ponto: A internet poderia ser melhor, nem sempre consegui acesso.",-0.0045384615384615,-0.3539999999999999,0.0131025641025641,1.022,-0.0362948717948717,-2.8309999999999995,-0.017076923076923,-1.3319999999999996,-0.0080897435897435,-0.6309999999999998,1.0
"Não se deixe enganar pela fachada/recepção!Hotel velho e mal conservado, porta do banheiro destruída, chuveiro elétrico (no meu quanto queimou quando liguei).",0.011103448275862,0.3219999999999999,0.0191724137931034,0.5559999999999999,-0.0416551724137931,-1.208,-0.0100689655172413,-0.2919999999999999,0.0471724137931034,1.368,1.0
"Pagamento de diária adiantado, peça para ver o quarto antes de fechar!A cama até que é boa (box), café da manhã razoável.",0.0834444444444444,2.253,-0.1129259259259259,-3.049,0.1251851851851851,3.3799999999999994,0.115,3.1050000000000004,-0.0167037037037037,-0.451,1.0
"Hotel imundo quarto ridiculamente pequeno e imundo² os pedreiros eram barulhentos e faziam algazarra o tempo inteiro LIXO EM BAIXO DA CAMA (RESTOS DE PÃO E BISCOITO) Banheiro imundo, vista ridícula... Talvez a única coisa que salve são os recepcionistas.",0.0151555555555555,0.6820000000000002,-0.0492666666666666,-2.217,0.0561777777777777,2.528,0.0309111111111111,1.3910000000000002,0.0422,1.899,1.0
"Para um estabelecimento pífio desse laia, os preços cobrados se tornam uma fortuna, um barato que sai caro.. deveria ser cobrado no máximo R$ 10,00 pois até Motéis Baratos são mais confortáveis, menos sujos e menos feios.",0.0341904761904761,1.436,0.0447857142857142,1.881,0.0195714285714285,0.8220000000000001,0.0486428571428571,2.043,0.0005,0.021,1.0
"Não fiquei nem 3 horas hospedado naquela espelunca, graças a deus achei um hotel descente.",-0.0490588235294117,-0.834,0.0,0.0,-0.0626470588235294,-1.065,-0.0374117647058823,-0.6359999999999999,0.0005294117647058,0.009,1.0
"bonito, confortável e com um preço HONESTO.",0.0473333333333333,0.426,0.1856666666666666,1.6709999999999998,0.0783333333333333,0.705,0.1025555555555555,0.923,0.0037777777777777,0.034,1.0
Pagar 89/109 reais numa porcaria daquela?,0.011,0.077,0.0234285714285714,0.164,-0.0197142857142857,-0.138,0.0001428571428571,0.001,-0.0141428571428571,-0.099,0.0
"Economize o seu dinheiro e vá para um motel, durma no carro ou mesmo, se estiver duro, durma na praça, pois, com certeza a relação custo-benefício será mais honesta e fidedigna.",-0.0058648648648648,-0.2169999999999999,0.030054054054054,1.112,-0.0482702702702702,-1.786,-0.0179189189189189,-0.6629999999999998,-0.0296486486486486,-1.097,1.0
É absurda a diferença entre a propaganda do hotel no site e na vida real.,0.0195,0.312,0.0729375,1.167,0.0033125,0.053,0.0271874999999999,0.4349999999999999,-0.013125,-0.21,1.0
Fiz a reserva animada com o preço honesto diante das promessas visuais e descritivas.,0.1625333333333333,2.438,-0.0163999999999999,-0.2459999999999998,0.1517333333333333,2.276,0.1489333333333333,2.234,0.0,0.0,1.0
"Chegando ao hotel, o primeiro susto: pensei estar diante de uma obra para reforma, mas não!",0.0196,0.392,-0.04865,-0.973,0.03825,0.765,0.0187,0.374,-0.04955,-0.991,1.0
Tratava-se do ambiente rotineiro do hotel.,-0.0178571428571428,-0.125,0.0,0.0,-0.0107142857142857,-0.075,-0.01,-0.07,0.0012857142857142,0.009,1.0
"No quarto, lençol manchado e rasgado, pão e biscoito no chão, além do mau cheiro.",0.0490526315789473,0.932,-0.0010526315789473,-0.02,0.0315263157894736,0.599,0.0506315789473684,0.962,0.0291052631578947,0.553,1.0
"Ao desistir da reserva, solicitei o estorno do cartão que foi prontamente atendido (imagino que não tenha sido a primeira hóspede a solicitar) e, neste momento, chega uma funcionária na recepção dizendo que havia um homem dormindo em um determinado quarto.",0.0034255319148936,0.161,-0.0462127659574468,-2.172,0.026063829787234,1.225,0.0381063829787234,1.7910000000000004,-0.0009574468085106,-0.045,1.0
"Eis que a recepcionista diz que é para manda-lo sair, pois neste quarto não havia hóspede.",-0.0077222222222222,-0.139,-0.0069444444444444,-0.125,0.0078333333333333,0.141,0.0012222222222222,0.022,-0.0035,-0.063,1.0
Precisa dizer mais?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamentável.....simplesmente horrível este hotel!,-0.2332857142857143,-1.633,0.0288571428571428,0.202,-0.1461428571428571,-1.023,-0.1465714285714285,-1.026,0.0891428571428571,0.624,1.0
"Após passar uma semana em lua de mel em um hotel excelente, eu e minha esposa, chegamos em Poa com a intenção de permanecer em um hotel com um custo razoável, e pelas fotos do site e pelo preço, resolvemos nos hospedar no mesmo.",0.0158775510204081,0.7779999999999996,-0.0590612244897959,-2.894,-0.008673469387755,-0.4249999999999998,0.0248979591836734,1.2200000000000002,-0.0062448979591836,-0.306,1.0
"Ao chegar, já a primeira impressão, na recepção, foi ruim, pois além de estar em reforma a aparência era ruim.",0.02068,0.517,-0.03612,-0.903,0.03616,0.904,0.03288,0.8220000000000001,0.0,0.0,1.0
"Ao chegar no quarto a sensação foi de espanto total, o quarto era mto velho, cheio de mofo, as cortinas rasgadas e imundas, a fiação aparecendo no teto, o banheiro podre, inclusive com uma esponja usada pendurada no registro.",0.0355434782608695,1.635,-0.0759999999999999,-3.496,0.0531086956521739,2.443,0.0578478260869565,2.661,0.0296739130434782,1.365,1.0
Chegamos e saímos para o shopping para não precisar permanecer no hotel.,0.061076923076923,0.794,0.0571538461538461,0.743,-0.0057692307692307,-0.075,0.0372307692307692,0.484,0.0006923076923076,0.009,1.0
"Voltamos somente para dormir, tomamos banho com muito cuidado pois tudo era mto insalúbre e a noite malemal dormimos, pois o lugar era macabro e mto sujo.",-0.0073,-0.219,0.0087,0.261,0.0086666666666666,0.2599999999999999,-0.0258333333333333,-0.7749999999999999,0.0824333333333333,2.473,0.0
Na manhã seguinte não quisemos nem experimentar o cafe da manha e estávamos com mta coceira em todo o corpo.,-0.0702380952380952,-1.475,-0.0286190476190476,-0.601,0.0336190476190476,0.706,-0.0292380952380952,-0.6139999999999999,-0.008095238095238,-0.1699999999999999,0.0
"Como postado em outro comentário, o local deveria realmente ser interditado....quem puder não fique lá....pois não irá se arrepender...é o típico barato que sai caro!",0.0937272727272727,3.093,0.0877575757575757,2.896,0.0259696969696969,0.857,0.070060606060606,2.312,-0.0033939393939393,-0.112,0.0
"Com base em minha pesquisa antes mesmo de conhecer o hotel supracitado, vi em consideração principalmente o aspécto do preço, já que minha permanência seria praticamente para dormir, pois trabalhei durante a semana toda no congresso.",0.11515,4.606,-0.025625,-1.025,0.103925,4.157,0.0915499999999999,3.662,-0.009425,-0.377,1.0
"O fato de ser barato não quer dizer que deva ser ruim, de forma alguma, mas realmente me senti bastante confortável na dormida e no café que o mesmo oferecia, além da simpatia dos recepcionistas principalmente do Sr. Victor Cãncaro, se não me falha a memória.",0.0642156862745098,3.2750000000000004,0.030078431372549,1.5340000000000005,0.1173529411764706,5.985000000000001,0.0926274509803921,4.724,-0.018,-0.918,0.0
"Tenho mais duas viagens marcadas para o mês o ano seguinte em Janeiro e em Julho, fato esse que levarei pelo menos mais 5 pessoas.",0.0152962962962962,0.413,0.0053333333333333,0.144,0.0288888888888888,0.7799999999999999,0.0028888888888888,0.078,-0.0373703703703703,-1.009,0.0
CVonsiderem-me hospedado!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grato.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Barreto.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
