sentence,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,subjectivity
"""O buffet é a vontade, preço fixo.""",0.0052727272727272,0.058,0.0755454545454545,0.831,0.09,0.99,0.0593636363636363,0.653,0.0,0.0,0.0
"""Pode se servir várias vezes.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Tudo sem enlatados e temperos prontos.""",-0.0413333333333333,-0.372,0.0193333333333333,0.174,-0.0926666666666666,-0.834,-0.0628888888888888,-0.566,0.0558888888888888,0.503,0.0
"""Bebida à vontade.""",0.0,0.0,0.118,0.708,0.1436666666666666,0.862,0.0871666666666666,0.523,0.0,0.0,0.0
"""Uma grande variedade de frutas.""",0.2925,2.34,-0.3107499999999999,-2.486,0.269125,2.153,0.290875,2.327,0.0,0.0,1.0
"""Preço justo.""",0.211,1.055,0.0328,0.164,0.143,0.715,0.1289999999999999,0.6449999999999999,0.0,0.0,1.0
"""Ingredientes orgânicos para quem se preocupa com a saúde.""",0.0094166666666666,0.113,0.0073333333333333,0.088,-0.0714166666666666,-0.857,-0.044,-0.528,-0.0721666666666666,-0.866,0.0
"""Comprei para ir no rodízio de fondue com uns casais de amigo e gostei muito da visita.""",0.0636999999999999,1.2739999999999998,-0.14045,-2.809,0.1443,2.886,0.107,2.14,0.02765,0.553,0.0
"""O restaurante Remanso do peixe oferece o que de melhor existe em pescado na amazônia.""",0.0156666666666666,0.282,-0.0313333333333333,-0.564,0.0176111111111111,0.3169999999999999,0.0153333333333333,0.2760000000000001,0.041,0.738,0.0
"""Morador ou visitante não pode deixar de conhecer essa maravilha da culinária paraense.""",0.098875,1.582,-0.0485624999999999,-0.7769999999999999,0.1184375,1.895,0.124,1.984,-0.008375,-0.134,0.0
"""Recomendo.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Apesar de achar o couvert artístico um pouco caro demais e a espera para conseguir uma mesa ser um pouco cansativa, acho que o restaurante vale a pena.""",0.01375,0.44,0.00540625,0.173,-0.03409375,-1.091,0.0305,0.9760000000000004,0.00046875,0.015,1.0
"""Não é barato, mas o serviço foi bom, a pizza veio super rápido, o menu é ótimo (várias opções de pizza e você pode optar por dividir a sua pizza em em até 3 sabores diferentes) e o ambiente é agradável.""",0.074734693877551,3.662,-0.0320408163265306,-1.5699999999999998,0.0754285714285714,3.696,0.074204081632653,3.636000000000001,-0.0024285714285714,-0.119,1.0
"""Bem localizado.""",0.15,0.75,0.196,0.98,0.184,0.92,0.1766,0.883,0.0,0.0,1.0
"""Voltaria.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Melhor pizza da cidade em termos de massa fina, preço um pouco salgado.""",0.0272941176470588,0.464,-0.030235294117647,-0.514,-0.0038823529411764,-0.066,0.0335294117647059,0.5700000000000003,-0.0072941176470588,-0.124,1.0
"""Tem o melhor petit gateu da ilha.""",0.1357,1.357,-0.0313,-0.313,0.0837,0.837,0.1018999999999999,1.019,-0.0124,-0.124,1.0
"""Muito bom!!""",-0.128,-0.768,0.0,0.0,-0.0984999999999999,-0.591,-0.1061666666666666,-0.637,0.0921666666666666,0.553,1.0
"""Atendimento excelente do Michael!!""",0.18425,1.474,-0.119125,-0.953,0.174375,1.395,0.15925,1.274,0.0,0.0,1.0
"""Comida deliciosa e ambiente agradável!""",0.24925,1.994,-0.059125,-0.473,0.182,1.456,0.173875,1.391,-0.007125,-0.057,1.0
"""Caipirinha deliciosa!""",0.197,0.985,0.0,0.0,0.1951999999999999,0.976,0.1308,0.654,0.0,0.0,1.0
"""Pratos caros e visualmente feios.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Pouca quantidade.""",0.1792,0.896,-0.1854,-0.927,0.1598,0.799,0.1748,0.874,0.0,0.0,0.0
"""Pedi o salmão e não tinha mais disponível na cozinha.""",0.0139230769230769,0.181,0.0033076923076923,0.043,-0.0023076923076923,-0.0299999999999999,0.0077692307692307,0.101,-0.0096923076923076,-0.126,0.0
"""Experiência pra não voltar mais.""",0.136,1.088,0.1145,0.916,0.09575,0.766,0.107,0.8560000000000001,-0.025125,-0.201,0.0
"""Comprar chocolates na cacau show é uma boa saída para quem quer fugir dos chocolates mais tradicionais e quer experimentar novos e deliciosos sabores de chocolates.""",0.0366551724137931,1.0630000000000002,-0.0291724137931034,-0.846,0.0337241379310344,0.978,0.0382068965517241,1.108,-0.0044482758620689,-0.129,1.0
"""Excelente atendimento.""",0.2948,1.474,-0.1906,-0.953,0.279,1.395,0.2548,1.274,0.0,0.0,1.0
"""Ambiente tipicamente carioca.""",0.0,0.0,0.0218333333333333,0.131,0.0,0.0,0.0073333333333333,0.044,0.0,0.0,0.0
"""Comida muito bom, muito bem temperada.""",-0.0563,-0.5630000000000002,0.1133,1.133,-0.0290999999999999,-0.2909999999999998,-0.0294,-0.294,0.1049,1.0490000000000002,1.0
"""Preço justo.""",0.211,1.055,0.0328,0.164,0.143,0.715,0.1289999999999999,0.6449999999999999,0.0,0.0,1.0
"""Excelente custo-benefício.""",0.1412,0.706,0.0,0.0,0.1562,0.781,0.0992,0.496,0.0,0.0,1.0
"""Ambiente agradável, garçons educados, comida gostosa, mas... as porções dos pratos kids são muito, muito, muito pequenas.""",-0.0451923076923076,-1.1749999999999998,-0.015576923076923,-0.4049999999999999,-0.0419230769230769,-1.09,-0.0411153846153846,-1.069,0.0580384615384615,1.509,1.0
"""Vergonhoso cobrarem tão caro por tão pouca massa.""",0.0867272727272727,0.954,0.083,0.913,0.0,0.0,0.0565454545454545,0.622,0.0,0.0,0.0
"""Até meu filho de 3 anos saiu de lá com fome.""",0.0747857142857142,1.047,-0.1887142857142857,-2.642,0.1269285714285714,1.777,0.1147142857142857,1.606,-0.0761428571428571,-1.066,0.0
"""Não volto mais, pois teria que pedir um prato de adulto para um menininho se alimentar adequadamente.""",-0.0465714285714285,-0.978,-0.0463333333333333,-0.973,-0.0542857142857142,-1.14,-0.0191904761904761,-0.4029999999999999,0.0031428571428571,0.066,0.0
"""Atendimento de primeira, ambiente super legal.""",0.2167,2.1670000000000003,-0.102,-1.02,0.1454,1.454,0.2151,2.151,0.0,0.0,1.0
"""Ideal para um jantar entre amigos.""",-0.038,-0.3419999999999999,0.0305555555555555,0.275,-0.0873333333333333,-0.786,-0.0339999999999999,-0.3059999999999999,-0.0074444444444444,-0.067,0.0
"""As opções com camarão são as melhores mas os de peixes também são uma delícia.""",0.0497222222222222,0.895,-0.0455,-0.8190000000000001,0.0692222222222222,1.246,0.0605,1.089,0.0,0.0,1.0
"""O preço é razoável até.""",0.08775,0.7020000000000001,-0.0925,-0.74,0.10025,0.802,0.1015,0.812,-0.016875,-0.135,1.0
"""Chope bemtirado, comida questionável, o joelho de porco é bem feito, porém a salada de batatas veio azeda e o chucrute bem antigo.""",0.1217586206896551,3.531,0.0113793103448275,0.33,0.1874137931034483,5.4350000000000005,0.1576896551724138,4.573,-0.0307931034482758,-0.893,1.0
"""As salsichas de qualidade duvidosa.""",0.091,0.7280000000000002,-0.240375,-1.923,0.0982499999999999,0.7859999999999999,0.14325,1.146,0.0,0.0,1.0
"""O preço para o Rio é compatível .""",0.0578,0.5780000000000001,0.0862,0.862,0.0586999999999999,0.587,0.0475,0.475,-0.0601,-0.601,1.0
"""Ambiente acolhedor, bebidas self-service, rock dos melhores (clássicos e atuais) e atendimento maravilhoso.""",0.0886,1.772,-0.12915,-2.583,0.08055,1.611,0.0994,1.988,0.0,0.0,1.0
"""Esse restaurante é muito agradável, um excelente atendimento uma vista pro mar de abrilhantar os olhos e com uma refeição divina, nesse final de ano ele estarão fazendo um pacote muito bom pra quem gosta de celebrar a virada do ano de frente pro mar.""",0.0712599999999999,3.563,-0.14446,-7.223,0.0772399999999999,3.862,0.09114,4.557,0.03332,1.666,1.0
"""Local agradável, amplo, cardápio variado e bom atendimento.""",0.2066153846153846,2.686,-0.050076923076923,-0.651,0.0958461538461538,1.246,0.1621538461538461,2.108,-0.0086153846153846,-0.112,1.0
"""Além de variados e deliciosos acaís, servem outras opções de lanches que equivalem à refeição e sucos muito gostosos.""",0.0102608695652173,0.236,-0.041695652173913,-0.959,0.0849130434782608,1.953,0.0662608695652173,1.524,0.0240434782608695,0.553,1.0
"""sushi di boa qualidade e otimo tempura de legumes e camarao, tambem tem sobremesa incluida no valor do rodizio""",0.1355909090909091,2.983,-0.0873636363636363,-1.922,0.117090909090909,2.576,0.1350909090909091,2.9720000000000004,0.0,0.0,1.0
"""A pizzaria é um charme.""",-0.088625,-0.709,-0.0015,-0.012,-0.1162499999999999,-0.93,-0.0677499999999999,-0.5419999999999999,0.0,0.0,1.0
"""O ambiente é ótimo para um encontro romântico ou para comer uma pizza com os amigos.""",0.0229473684210526,0.436,0.0543684210526315,1.033,0.0,0.0,0.0257894736842105,0.4900000000000001,0.0,0.0,1.0
"""O atendimento é bom, rápido e eficiente.""",0.1397272727272727,1.537,-0.0785454545454545,-0.864,0.133,1.463,0.1211818181818181,1.333,0.0038181818181818,0.042,1.0
"""Os preços não são baratos entretanto não chegam a ser astronômicos.""",0.0243571428571428,0.3409999999999999,0.0152857142857142,0.214,0.0145,0.203,0.0223571428571428,0.313,0.0015,0.021,1.0
"""Recomendo para uma refeição diferente e deliciosa.""",0.0955,0.955,0.008,0.08,0.102,1.02,0.0685,0.685,0.0,0.0,0.0
"""Dei mais uma chance para a Real.""",0.0294,0.294,0.0204999999999999,0.205,0.0032,0.032,0.0138,0.138,-0.0118,-0.118,0.0
"""Genteeee!!!!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Vcs precisam ir a este lugar e comer a comida do Bryan, ver os arcos, beber Pisco, conversar com o chef sobre a comida peruana e terminar com o Suspiro a la limeña que é uma das 3 sobremesas mais incriveis que já comi!""",0.0588,2.94,-0.0148,-0.74,0.0141799999999999,0.7089999999999999,0.0416399999999999,2.082,-0.0068,-0.34,0.0
"""Ambiente bem cuidado, atendimento excelente.""",0.3266666666666666,2.94,0.003,0.027,0.3406666666666667,3.0660000000000003,0.294,2.646,0.0,0.0,1.0
"""Pequena variedade, mas atende inclusive  vegetarianos.""",0.0842727272727272,0.927,-0.0532727272727272,-0.586,0.0467272727272727,0.514,0.0614545454545454,0.676,0.0,0.0,0.0
"""Costuma ter bolinhas fritos a assados fora do habitual.""",-0.0586666666666666,-0.704,0.0208333333333333,0.25,-0.0753333333333333,-0.904,-0.0702499999999999,-0.843,0.0596666666666666,0.716,0.0
"""Tudo bem caprichado.""",0.1661666666666666,0.997,0.1923333333333333,1.154,0.1626666666666666,0.976,0.1691666666666667,1.015,-0.0135,-0.081,1.0
"""Preço caprichado também.""",0.0096666666666666,0.058,0.0273333333333333,0.164,0.0,0.0,0.0123333333333333,0.074,0.0,0.0,1.0
"""Não é para o dia-a-dia.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""O kg custa R$ 65,00.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Destaque para o creme brulee, boa pedida para sobremesa.""",0.054076923076923,0.703,-0.0722307692307692,-0.939,0.007076923076923,0.092,0.0444615384615384,0.5780000000000001,0.0,0.0,0.0
"""Va com tempo.""",-0.0055,-0.033,-0.0153333333333333,-0.092,0.0226666666666666,0.136,0.0059999999999999,0.036,0.0144999999999999,0.087,0.0
"""Mesas para muitas pessoas demoram um pouco para liberar""",0.0079090909090909,0.087,-0.0659090909090909,-0.725,-0.0136363636363636,-0.15,0.0200909090909091,0.221,0.0,0.0,0.0
"""No Executivo Grill você tem um ambiente descontraído, com diversas opções de saladas, pratos quentes, carnes, feijoada, a comida é gostosa, o atendimento é razoável e o preço é muito bom.""",0.054725,2.189,-0.0747249999999999,-2.9889999999999994,0.029775,1.1910000000000005,0.0451,1.8040000000000005,0.0256,1.024,1.0
"""Ambiente super agradável e de ótimo atendimento.""",0.2070999999999999,2.071,-0.2552,-2.552,0.1963,1.963,0.2195,2.1950000000000003,0.0,0.0,1.0
"""Fomos muito bem atendidos!""",-0.0025714285714285,-0.018,0.1399999999999999,0.98,0.047,0.329,0.0351428571428571,0.246,0.079,0.553,0.0
"""A carne é ótima e o lugar super agradável!""",0.071,0.8520000000000001,-0.03775,-0.453,0.0424166666666666,0.509,0.06,0.72,0.0,0.0,1.0
"""Recomendo!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Um dos melhores restaurantes que vi na cidade.""",-0.055,-0.605,0.0,0.0,-0.09,-0.99,-0.0482727272727272,-0.5309999999999999,0.0,0.0,0.0
"""Tradicional.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""As melhores burekas (folhados redondos recheados - em formato de donut) .""",0.0323125,0.517,-0.0608125,-0.973,0.0525,0.84,0.0485625,0.777,0.0,0.0,1.0
"""Para saborear no local e tambem levar pra casa (congeladas).""",0.0223333333333333,0.3349999999999999,0.0191333333333333,0.287,0.0115333333333333,0.173,0.0166666666666666,0.25,-0.0121999999999999,-0.183,0.0
"""Ter no congelador sempre que pintar ""aquela vontade"" (e vai pintar sempre, rsrrss).""",0.0133809523809523,0.281,0.0456190476190476,0.958,0.041047619047619,0.862,0.0297142857142857,0.624,-0.0108095238095238,-0.227,0.0
"""A de ricota e de espinafre são imbativeis.""",0.1111818181818181,1.223,-0.1699090909090909,-1.869,0.1711818181818181,1.883,0.1554545454545454,1.71,0.0,0.0,1.0
"""Lanche gostoso, as batatas chips que vêm de acompanhamento e a maionese temperada da casa são boas, atendimento e ambiente agradáveis, preço em conta e ainda tem delivery.""",0.0443529411764705,1.508,-0.0733529411764705,-2.494,0.0707058823529411,2.404,0.0591764705882353,2.0120000000000005,-0.0232058823529411,-0.7889999999999999,1.0
"""As esfirras são a melhor propaganda do restaurante de comida tipica árabe, sabores variados (adoro a folheada de carne e a de azeitona), mas os outros pratos também são muito bons.""",0.0552105263157894,2.098,-0.0541052631578947,-2.056,0.0682894736842105,2.595,0.0663684210526315,2.522,0.0050526315789473,0.192,1.0
"""Não deixem de experimentar os charutinhos de folha de uva, o tempero é leve e saboroso.""",0.10515,2.103,-0.13415,-2.683,0.12545,2.509,0.12695,2.539,-0.00365,-0.073,1.0
"""O espaço é simples e o atendimento costuma ser rápido nas mesas.""",0.0824666666666666,1.237,-0.0263999999999999,-0.3959999999999999,0.0842666666666666,1.264,0.0672666666666666,1.009,0.0454666666666666,0.682,1.0
"""No balcão é um pouco mais confuso pela quantidade de pessoas que ficam ao redor esperando atendimento e comendo ali mesmo, mas é tb o lugar mais divertido já que podemos presenciar a interação entre os donos árabes ou descendentes e os funcionários brasileiros...""",0.0644999999999999,3.096,-0.0658333333333333,-3.16,0.0556875,2.673,0.0651666666666666,3.128,-0.0031666666666666,-0.152,0.0
"""Cumpre o esperado.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Boa variedade de carnes, e variado buffet de saladas e outros acompanhamentos.""",0.1401875,2.243,-0.1453125,-2.325,0.1513125,2.4210000000000003,0.1543125,2.469,-0.0049375,-0.079,1.0
"""Bom atendimento.""",0.1536,0.768,-0.1906,-0.953,0.1227999999999999,0.614,0.1556,0.778,0.0,0.0,1.0
"""Preço razoável.""",0.0286,0.143,0.0328,0.164,-0.0174,-0.087,0.0055999999999999,0.0279999999999999,-0.027,-0.135,1.0
"""Recomendo.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Que desfrutar de um lanche leve e rápido vale a pena no flash lanches.""",0.0347647058823529,0.591,0.0486470588235294,0.8270000000000001,0.0489411764705882,0.8319999999999999,0.070235294117647,1.1940000000000002,0.036235294117647,0.616,1.0
"""Tudo muito cuidado e ambiência limpa.""",0.0216666666666666,0.1949999999999999,0.0193333333333333,0.174,0.024,0.216,-0.0017777777777777,-0.016,0.0524444444444444,0.472,1.0
"""Restaurante muito bem localizado perto de varios hotéis , almoçamos depois das 16:00 sendo que a maioria dos restaurantes daquela região já estavam fechados, comida deliciosa feita com produtos saudáveis !""",0.0553529411764705,1.882,0.0098529411764705,0.3349999999999999,0.0672647058823529,2.287,0.0565294117647058,1.922,0.0128529411764705,0.437,1.0
"""Adoramos !""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Pedimos um rodízio que só começou a ser servido após chamar o garçom e reclamar""",-0.0382941176470588,-0.6509999999999999,-0.0543529411764705,-0.924,-0.0253529411764705,-0.4309999999999999,-0.0218235294117647,-0.3709999999999999,0.0563529411764705,0.958,0.0
"""Um lindo lugar, cardápio muito direcionado à camarão, preços elevados, mais condizentes com bom ambiente que as porções poucp generosas.""",-0.0396153846153846,-1.03,0.0172692307692307,0.4489999999999999,-0.0573076923076923,-1.49,-0.0338846153846153,-0.881,0.022076923076923,0.5740000000000001,1.0
"""A casa costuma lotar no fim da tarde e serve um variado menu, de cerca de 30 itens, como pratos individuais e coletivos, para crianças, panelinhas, espetinhos e espetões, saladas, sanduíches, caldos e sobremesas.""",0.0109777777777777,0.4940000000000001,-0.0388,-1.746,0.0157777777777777,0.71,0.0253333333333333,1.14,-0.0015777777777777,-0.071,1.0
"""A porção de costela assada na brasa por seis horas, vai à mesa com mandioca, vinagrete e farofa.""",0.0442608695652173,1.018,-0.0699130434782608,-1.608,0.0694347826086956,1.597,0.0612173913043478,1.408,0.0,0.0,0.0
"""Ou seja, simplesmente DIVINOOO!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""O restaurante oferece um cardápio com massas, strogonoff, saladas, picadinho servidos em porções generosas, contam com um delicioso café e o ambiente é agradável, aconchegante e leve.""",-0.0081714285714285,-0.286,-0.0098,-0.343,-0.0304857142857142,-1.0670000000000002,-0.0049999999999999,-0.1749999999999999,-0.0023428571428571,-0.082,1.0
"""Infelizmente no dia que fui pedi duas opções de sobremesa que não tinham disponíveis, mas de modo geral a expriência foi muito agradável.""",0.0754444444444444,2.037,-0.0775185185185185,-2.093,0.091074074074074,2.459,0.1022222222222222,2.76,0.0221851851851851,0.5990000000000001,1.0
"""Quero agradecer por escolherem as terras Brasileiras para lançar o Jamie's Italian.""",-0.0034374999999999,-0.0549999999999999,-0.00125,-0.02,0.0006875,0.011,-0.0004999999999999,-0.0079999999999999,0.0,0.0,0.0
"""As refeições por aqui estão cada vez mais padronizadas e não saudáveis, talvez pela cultura ou talvez pela pressão dos restaurantes do tipo fast-food.""",0.0673214285714285,1.885,0.0698214285714285,1.955,0.0924642857142857,2.589,0.0767857142857142,2.15,0.0,0.0,0.0
"""Estamos ansiosos para vivenciar um marco nos costumes da nossa sociedade, o despertar do interesse nos alimentos, sua procedência e seu poder nutricional.""",0.0145357142857142,0.407,0.0738928571428571,2.069,-0.0273214285714285,-0.765,0.0199285714285714,0.558,-0.0047142857142857,-0.132,0.0
"""PARABÉNS!""",0.2315,0.926,0.2305,0.922,0.23675,0.947,0.233,0.932,0.0,0.0,0.0
"""Batatas fritas muito especiais, burger extremamente saboroso (quem não come mal passado deve evitar).""",-0.0228,-0.456,0.0092,0.184,-0.0273499999999999,-0.5469999999999999,-0.0249499999999999,-0.4989999999999999,0.02535,0.5070000000000001,1.0
"""Guarde espaço para a sobremesa, vale a pena!""",0.0235833333333333,0.283,0.0701666666666666,0.842,-0.053,-0.636,-0.0094999999999999,-0.1139999999999998,0.07775,0.933,1.0
"""Depois de uma indicacao na recepcao do hotel, tive a pessia ideia de ir conhecer o restaurante, que com luzes piscando na porta (tipo um pequeno enfeite para arvore de natal) ja me indicavam o que me esperava...pedi um salmao grelhado, que diziam servir 2 pessoas... O peixe chegou, com sal alem da conta, com batatas semi cozidas como acompanhamento, um molho que parecia o oleo do fusca do meu avo e regado tambem a salmoura...afff nem vou comentar da salada de entrada, qualquer bar de periferia poderia superar... Sobre o garcom, tive que repetir minhas solicitacoes por mais de 3 x cada... Descepcionante... Em resumo, nao volto nunca mais e se mesmo assim vc se encorajar, lembre-se eu nao recomendo...""",0.0349097222222222,5.026999999999999,-0.0562083333333333,-8.094,0.0380277777777777,5.476,0.0435694444444444,6.274000000000001,0.0033125,0.477,0.0
"""Um boa opção para quem trabalha na região.""",-0.0575454545454545,-0.633,0.0063636363636363,0.07,-0.0869090909090909,-0.956,-0.0462727272727272,-0.5089999999999999,0.0009090909090909,0.01,1.0
"""O Restaurante Verde e Grill oferece carnes de qualidade acompanhadas de um buffet bastante interessante, com pasteis, quiche, várias opções de saladas e legumes.""",0.0806666666666666,2.42,-0.1581333333333333,-4.744,0.1054999999999999,3.165,0.1160666666666666,3.482,0.0014,0.042,1.0
"""Um lugar super agradável!""",0.0204285714285714,0.143,-0.0765714285714285,-0.536,-0.0687142857142857,-0.481,0.018,0.1260000000000001,0.0,0.0,1.0
"""Um cardápio variado com opções  de massas, pizzas, pratos ornamentados, tudo muito sofisticado e caprichado.""",0.0053636363636363,0.118,-0.0019545454545454,-0.0429999999999999,-0.0311363636363636,-0.685,0.0106818181818181,0.2350000000000001,0.0214545454545454,0.472,1.0
"""As pizzas são super saborosas.""",0.023625,0.189,0.009625,0.077,0.025375,0.203,0.0195,0.156,0.0,0.0,1.0
"""Espaço infantil para crianças brincarem.""",-0.063125,-0.505,0.0,0.0,-0.091,-0.728,-0.09025,-0.722,0.116625,0.933,0.0
"""Muito bom para ir com família ou jantar para casais.""",0.0209230769230769,0.2719999999999999,-0.0535384615384615,-0.696,0.0195384615384615,0.254,0.0257692307692307,0.3349999999999999,0.0425384615384615,0.553,0.0
"""Comida Excelente, sem palavras!""",0.0387499999999999,0.3099999999999999,0.019125,0.153,-0.01725,-0.138,-0.0131249999999999,-0.1049999999999999,0.0658749999999999,0.5269999999999999,1.0
"""Cardápio variado e muito bom gosto, o buffet e sem igual, vale a pena expetiencia!!""",0.0093809523809523,0.197,0.0405714285714285,0.852,-0.0309523809523809,-0.65,-0.0104285714285714,-0.2189999999999998,0.0541428571428571,1.137,1.0
"""Comida boa de qualidade, variedade comida típica mineira!""",0.2335833333333333,2.803,-0.1835833333333333,-2.203,0.1819166666666666,2.183,0.2136666666666666,2.564,-0.0095,-0.114,1.0
"""Bom ambiente!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Bom atendimento!""",0.1536,0.768,-0.1906,-0.953,0.1227999999999999,0.614,0.1556,0.778,0.0,0.0,1.0
"""Tem muita variedade de sobremesa!""",0.279,2.232,-0.2825,-2.26,0.2685,2.148,0.27675,2.214,0.0,0.0,0.0
"""Vale a pena!""",0.1313333333333333,0.788,0.1488333333333333,0.893,0.0,0.0,0.0933333333333333,0.56,0.0,0.0,0.0
"""Bastante variedade ( carnes, sushi, japonesa, chinesa) atendimento regular, uma área ampla, mas o preço um pouco acima da qualidade oferecida!""",0.1031333333333333,3.0939999999999994,-0.0708333333333333,-2.125,0.0654333333333333,1.963,0.0871333333333333,2.614,-0.0015999999999999,-0.0479999999999999,1.0
"""Restaurante bonito, que pela estilo parace ser caro, porem a moqueca estava mais barata do que na barraca na praia .""",0.0428,1.07,0.03524,0.881,0.0036,0.09,0.03024,0.756,0.00136,0.034,1.0
"""Os pratos nao veem em graaaande quantidade , mas a porçao para  duas pessoas cumpre com o objetivo, desde que uma das pessoas nao coma muito, o que e o caso da minha esposa, melhor para mim.""",0.0150454545454545,0.6619999999999999,-0.0111363636363636,-0.4900000000000001,0.0053636363636363,0.2360000000000001,0.0104999999999999,0.4619999999999999,0.0072954545454545,0.321,0.0
"""Após dois anos,  retornamos , a casquinha de Siri continua maravilhosa , chopp muito bem tirado,  cremoso.""",0.0778749999999999,1.869,-0.0615,-1.476,0.07775,1.866,0.0915416666666666,2.197,0.0242083333333333,0.5810000000000001,1.0
"""O filet aperitivo com molho de mostarda,  deixou saudades aos de outras oportunidades.""",0.0574444444444444,1.034,-0.1039444444444444,-1.871,0.0951111111111111,1.712,0.0883333333333333,1.59,0.0,0.0,0.0
"""Ambiente super aconchegante.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Excelente serviço de garçom.""",0.201,1.407,-0.1108571428571428,-0.776,0.2244285714285714,1.571,0.1919999999999999,1.344,-0.0169999999999999,-0.119,1.0
"""A casa é bem decorada, estava um pouco quente, ar desligado.""",0.0025625,0.041,0.1185625,1.897,0.057875,0.926,0.0625625,1.001,0.0,0.0,1.0
"""Os PFs são bons e a bons preços.""",0.0309999999999999,0.3409999999999999,0.0286363636363636,0.315,0.0184545454545454,0.203,0.0253636363636363,0.279,0.0019090909090909,0.021,1.0
"""Mas o quilo não vale muito à pena: de segunda a sexta, muda pouca coisa.""",0.03485,0.6970000000000001,0.00245,0.049,0.01505,0.301,0.0407,0.8140000000000001,0.02765,0.553,0.0
"""Mas vale muito à pena para tomar cerveja de noite.""",-0.0316153846153846,-0.411,-0.0639230769230769,-0.831,0.0433076923076923,0.5630000000000002,0.0322307692307692,0.419,0.1166153846153846,1.516,0.0
"""Boa opção de almoço na região , pois contam com sistema de buffet livre no horário de almoço, disponível ótimos pratos e saboroso, o único ponto negativo é que o salao de mesas não é tao grande o que gera um certa espera na chegada.""",0.0739399999999999,3.697,-0.08608,-4.304,0.08204,4.102,0.08624,4.312,-0.00244,-0.122,1.0
"""lamens muito bons, bem tradicionais, apesar da grande espera por estar sempre lotado, vale a pena ter paciencia""",0.0810434782608695,1.8640000000000003,0.052,1.196,0.048,1.104,0.0758695652173913,1.745,0.0141739130434782,0.326,1.0
"""Gosto bastante do açaí do Açaí Aju.""",0.0796,0.796,0.0,0.0,0.0703,0.703,0.05,0.5,0.0,0.0,1.0
"""Recomendo o que vem acompanhado de chantilly.""",0.0517,0.517,-0.0973,-0.973,0.0839999999999999,0.84,0.0777,0.777,0.0,0.0,0.0
"""Acho que o nome é Diplomata.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""O ponto negativo da casa está nos chamados hambúrgueres gourmet.""",0.0653076923076923,0.849,-0.0792307692307692,-1.03,0.0723846153846154,0.941,0.0715384615384615,0.93,0.0022307692307692,0.029,0.0
"""Os molhos não são tão caprichados assim é o preço é bem caro.""",0.1219375,1.951,0.133375,2.1340000000000003,0.0701875,1.123,0.1084374999999999,1.735,0.0,0.0,1.0
"""Não voltaria lá para comer os hambúrgueres.""",0.0147999999999999,0.148,0.0147999999999999,0.148,0.0,0.0,0.0099,0.099,0.0,0.0,0.0
"""Achei o restaurante bem bacana com decoração sofisticada e cardapio muito bom.""",0.0060666666666666,0.0909999999999999,0.0642,0.963,0.0310666666666666,0.4659999999999999,0.0222666666666666,0.3340000000000001,0.0368666666666666,0.553,1.0
"""Ambiente tranquilo com musica boa.""",0.033,0.264,0.082,0.656,0.068625,0.549,0.050875,0.407,-0.031125,-0.249,1.0
"""Já fui nas duas lojas deles e o burguer é muito bom e podes escolher o ponto do hamburguer o ambiente também é bem legal.""",0.0545,1.526,0.0852142857142857,2.386,0.0133214285714285,0.3730000000000001,0.0415714285714285,1.164,0.0166071428571428,0.4650000000000001,1.0
"""Tomei cerveja artesanal""",0.0243999999999999,0.122,-0.1496,-0.748,0.1868,0.934,0.1204,0.6020000000000001,0.0,0.0,0.0
"""Sabia que o Nino era um bom restaurante, mas me surpreendi positivamente.""",-0.0443125,-0.709,0.0,0.0,-0.057,-0.912,-0.0337499999999999,-0.5399999999999999,0.0,0.0,1.0
